Date,Course,Off,Name,Type,Class,Pattern,Rating_Band,Age_Band,Sex_Rest,Dist,Dist_Y,Dist_M,Dist_F,Going,Num,Pos,Ran,Draw,Btn,Ovr_Btn,Horse,SP,Dec,Age,Sex,Wgt,Lbs,HG,Time,Jockey,Trainer,OR,RPR,TS,Prize,Sire,Dam,Damsire,Owner,Comment
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,6,6,14,4,0.3,5.5,Cot Campbell (SAF),59/10,6.90,5,G,8-12,124,b,1:38.90,Chad Schofield,A T Millard,71,72,,,Trippi (USA),Ebony Flyer (SAF),Jet Master,David Ng Win Loong,In touch - not clear run from 2f out until lost place 1f out - soon ridden and kept on same pace
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,7,7,14,12,1.25,6.75,Brave King (IRE),355/1,356.00,4,G,8-11,123,,1:39.10,Blake Shinn,Douglas Whyte,70,68,,,Zoffany (IRE),Ban Draiocht (IRE),Desert Sun,Lianne Lam Matthew Lam Kin Hong,Towards rear - ridden and kept on steadily from 2 1/2f out - never dangerous
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,13,8,14,1,0.3,7,Nuremberg (IRE),330/1,331.00,4,G,8-0,112,tb,1:39.15,H N Jack Wong,A S Cruz,62,59,,,War Command (USA),Mackenzies Friend (GB),Selkirk,Rocky Chen Sze Lok,Towards rear - ridden 2 1/2f out - kept on from over 1f out - never dangerous
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,11,9,14,10,0.3,7.5,Touch Of Luck (AUS),18/1,19.00,5,G,8-4,116,p,1:39.23,Matthew Chadwick,John Moore,63,60,,,Hard Spun (USA),Seamstress (AUS),Rorys Jester,Pardeep Kumar Ramchandani,Raced keenly - in touch until forward move and with leader 5f out - ridden 2 1/2f out - weakened final furlong
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,2,10,14,14,1,8.5,Superich (NZ),12/1,13.00,5,G,9-7,133,t,1:39.40,Zac Purton,F C Lor,80,74,,,Red Giant (USA),Daly Charm (AUS),Best Western,Crown Glory Syndicate,Held up in rear - ridden and kept on same pace from 2 1/2f out - never in contention
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,5,11,14,11,3,11.5,Cantstopthefeeling (NZ),17/1,18.00,4,G,8-10,122,tb1,1:39.90,Matthew Poon,Jimmy Ting,71,59,,,Swiss Ace (AUS),Primadonna Girl (NZ),Edenwold,Cma Syndicate,Led - ridden and headed 1 1/2f out - soon weakened
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,9,12,14,7,12.5,24,Young Thunder (IRE),415/1,416.00,4,G,8-10,122,p,1:41.98,M L Yeung,T P Yung,69,28,,,Kodiac (GB),Pale Orchid (IRE),Invincible Spirit,Hkjc Racing Club Limited,Towards rear of midfield - dropped towards rear 3f out - soon struggling
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,4,13,14,5,1.75,25.75,Precise Express (IRE),59/1,60.00,4,G,8-13,125,,1:42.27,H W Lai,P F Yiu,72,27,,,Tamayuz (GB),Soviet Treat (IRE),Ashkalani,Bunny Chan Chung Bun,Midfield - lost place 2 1/2f out - soon struggling
2020-04-19,Sha-Tin,7:15,Essex Handicap (3yo+) (Dirt),Flat,Class 3,,,3yo+,,1m,1815,1660,8f,Standard,10,14,14,8,2.5,28.25,Shanghai Grace (GB),290/1,291.00,4,G,8-5,117,,1:42.69,T H So,Y S Tsui,66,15,,,Kyllachy (GB),Lavinias Grace (USA),Green Desert,Tam Ping Chi William Leung Man Foon,In touch - steadily lost place from 3 1/2f out - struggling from 2f out
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,13,1,14,8,0,0,Fantastic Show (AUS),7/4F,2.75,5,G,8-5,117,b,1:21.27,Joao Moreira,Y S Tsui,62,72,,79932.30,Not A Single Doubt (AUS),Evoked (AUS),Song Of Tara,Hkpca Syndicate,Towards rear of midfield - ridden 2 1/2f out - good headway from 2f out - stayed on well to lead 100yds out - ridden out
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,2,2,14,6,0.3,0.3,Beauty Smile (IRE),11/1,12.00,3,C,9-4,130,t,1:21.32,Zac Purton,A S Cruz,80,93,,30851.06,Free Eagle (IRE),Pale Orchid (IRE),Invincible Spirit,Beauty Syndicate,In touch in midfield - ridden and headway from over 2f out - driven and chased leaders inside final furlong - kept on well - always just held by winner
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,11,3,14,14,1.25,1.5,Joyful Heart (AUS),43/10,5.30,4,G,8-8,120,tp,1:21.52,Chad Schofield,F C Lor,65,71,,16126.69,Smart Missile (AUS),Snowy World (AUS),Spinning World,Good Time Syndicate,Towards rear of midfield on outside - ridden and stayed on from 2f out - nearest finish
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,3,4,14,9,0.1,1.75,Hello Beauty (AUS),17/1,18.00,4,G,8-10,122,tb,1:21.58,C Victor Wong,John Moore,72,78,,8413.93,Sepoy (AUS),Fullazz (AUS),Redoutes Choice,Melody Kwok Sze Wai,Led after 2f - ridden under 2f out - driven final furlong - headed 100yds out - no extra closing stages
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,9,5,14,7,0.3,2,Gift Of Lifeline (AUS),43/10,5.30,4,G,8-10,122,b,1:21.60,Karis Teetan,A T Millard,67,72,,4908.12,Pierro (AUS),Princess Quality (AUS),Elusive Quality,Dr Eddy Fong Ching,Towards rear - wide into straight - ridden 2f out - stayed on well final furlong - nearest finish
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,14,6,14,13,0.3,2.25,Marvel Dragon (AUS),126/1,127.00,4,G,8-5,117,t,1:21.64,V Borges,T P Yung,62,66,,,Redoutes Choice (AUS),Jeu De Cartes (NZ),Stravinsky,Victor Chan Wai Lap,Midfield on outside - ridden and kept on from 2f out - not going pace to challenge
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,5,7,14,12,0.1,2.25,Private Rocket (IRE),11/1,12.00,4,G,9-0,126,p,1:21.66,Antoine Hamelin,Douglas Whyte,71,75,,,Dark Angel (IRE),Love In The Desert (GB),Lemon Drop Kid,Lee Tze Bun Marces,In touch - ridden and effort under 2f out - no extra final 75yds
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,8,8,14,4,.5,2.75,Bundle Of Delight (NZ),105/1,106.00,4,G,8-11,123,h1,1:21.73,Matthew Chadwick,D J Hall,68,70,,,Tavistock (NZ),Princess Of Wales (NZ),Thorn Park,Mr Mrs Colin Lo Chor Cheong,Towards rear - ridden over 2f out - stayed on from over 1f out - nearest finish
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,6,9,14,3,0.3,3.25,Top Score (AUS),17/1,18.00,7,G,9-0,126,tb,1:21.81,Neil Callan,K W Lui,71,73,,,High Chaparral (IRE),Sarasota (AUS),Danehill,Francis Lui Sing Chuen,Chased leader after 2f - ridden and every chance 1 1/2f out - weakened final 150yds
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,10,10,14,11,2,5.25,Namjong Sings (AUS),89/10,9.90,4,G,8-9,121,b,1:22.14,K C Leung,C S Shum,66,62,,,Your Song (AUS),Breezing Home (AUS),War Pass,Mr Mrs Irons Sze S Sze Yung Lok E Sze Chung Lok,Towards rear - ridden 2f out - kept on from 1 1/2f out - never dangerous
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,7,11,14,10,0.1,5.25,Kasi Farasi (AUS),25/1,26.00,5,G,8-10,122,ht,1:22.16,Matthew Poon,Jimmy Ting,69,65,,,Reward For Effort (AUS),Disturbingthepeace (NZ),High Chaparral,Anthony Chan Wai Choi David Chan Ping Che Wong Tsz Wa,Towards rear - ridden and kept on from under 2f out - never dangerous
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,4,12,14,2,0.3,5.5,Picken (AUS),25/1,26.00,5,G,8-12,124,,1:22.19,H N Jack Wong,J Size,72,67,,,Duporth (AUS),Baby Boom (AUS),Redoutes Choice,Dr Edwin Lam Chi Wan,Towards rear of midfield - ridden and no impression from under 3f out
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,1,13,14,1,8.25,13.75,Stanley Park (AUS),415/1,416.00,5,G,9-5,131,h,1:23.56,T H So,L Ho,78,51,,,Duke Of Marmalade (IRE),Walk In The Park (NZ),Thorn Park,Clement Ma Kang Ching Josiah Ma Pok Man David Ma Yeuk Lai,Led - headed after 2f - tracked leaders - ridden 2 1/2f out - weakened 1 1/2f out - eased inside final furlong
2020-04-12,Sha-Tin,10:10,Hung Hom Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,7f,1540,1408,7f,Good,12,14,14,5,0.3,14,Anonyma (SAF),480/1,481.00,5,G,8-6,118,t,1:23.60,M L Yeung,D E Ferraris,63,35,,,Silvano (GER),Nothing But Silk (AUS),Belong To Me,Ewo Syndicate,Midfield - ridden 3f out - weakened 1 1/2f out - eased final furlong
2020-04-12,Sha-Tin,9:35,Ho Man Tin Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,5f,1100,1006,5f,Good,5,1,14,11,0,0,Baltic Success (AUS),101/10,11.10,5,G,9-1,127,t,0:55.99,Antoine Hamelin,C S Shum,70,90,,79932.30,Exceed And Excel (AUS),Madame Pedrille (AUS),Secret Savings,Mr Mrs Hans Michael Jebsen,Made all - ridden clear under 2f out - soon in command - very readily
2020-04-12,Sha-Tin,9:35,Ho Man Tin Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,5f,1100,1006,5f,Good,7,2,14,12,3.5,3.5,Flying Genius (AUS),7/2,4.50,3,G,8-13,125,t,0:56.57,Karis Teetan,A S Cruz,68,75,,30851.06,All Too Hard (AUS),Sacha Royale (AUS),Fasliyev,Stella Fung Siu Wan,In touch - ridden 2f out - went 2nd 1f out - kept on well - no chance with clear winner
